NUM,LINEA,MAQUINA,COMPONENTE,CONDICION_FALLA,ACCION_INMEDIATA,MAQUINA_1,CAUSA,Minutos_TM,FECHA,SEMANA,RESPONSABLE,TURNO,Aplica
17032,L2_CS,COILING FMB46,Eje W,Inspeccion de forma inferior,Se realiza inspeccion y limpieza de servo de forma inferior y superior // Las actividades se realizan a la par con cambio de herramental pero operador se ausenta sin continuar la actividad,CS2 COILING FMB46,Inspeccion,60,29/01/2021,4,EB,1 Primero,NO
17033,L2_CS,COOLING TANK,Bomba ,No sale agua en tanque de enfriemiento,Se abre destapa bomba para liberar obstruccion de tuberia,CS2 COOLING TANK,Bomba obstruida,120,30/01/2021,4,EB,1 Primero,SI
17034,LT1,LOAD TEST,PLC/Control,Falla de tension LT1,"Revision de dispositivos de movimiento(conveyor,pinzas,elevadores,pisador), cableado y dispositivos de seguridad ASi.",LT1 LOAD TEST,Interruptor magnetico,240,30/01/2021,4,EB,1 Primero,SI
17035,L2_ITW,GWK CHILLER,Chiller,Hardening y resbaladilla IT1,"Se eleva temperatura de chiller de ITW2&3, Se reapara resbaladilla de ITW1 (tiempo entre las 3 fallas)",ITW2 GWK CHILLER,Temperatura alta,70,30/01/2021,4,EB,1 Primero,SI
17036,L1_CS,HOT SET,Localizadores,banda localizador caida,se coloca banda en posición,CS1 HOT SET,banda ,13,31/01/2021,52,JAM,2 Segundo,SI
17037,L1_CS,COILING FMB12,Cortador,falla de cortador,Se instala servovalvula,CS1 COILING FMB12,servovalvula,280,31/01/2021,52,JAM,2 Segundo,SI
17038,L2_CS,SHOT PEENER,Cadena Arrastre,sobretorque de cadena de arrastre,revisión de parametros para protección de sobretorque,CS2 SHOT PEENER,mecanismo,138,31/01/2021,52,JAM,2 Segundo,SI
17039,L1_CS,STRESS RELIEF OVEN,Sensor de cadena,Falla sensor de cadena de horno,Se ajusta y aprieta base de sensor,CS1 STRESS RELIEF OVEN,Base floja,8,31/01/2021,4,EB,1 Primero,SI
17040,L1_CS,STRESS RELIEF OVEN,Barreras Fotoeléctricas Entrada,Falla cortinas de horno,Sujecion de barreras floja lo que ocaciona que se caigan y pierdan referencia y nivel,CS1 STRESS RELIEF OVEN,Base floja,60,31/01/2021,4,EB,1 Primero,SI
17041,L1_CS,HOT SET,Posicionadores,Masa de piston posicionador dañada,Se capan tornillos de estructura de pistones posicionadores asi como cable de sensor y sensor,CS1 HOT SET,Se capan tornillos,32,31/01/2021,4,EB,1 Primero,SI
17042,L2_ITW,GWK CHILLER,Alta Temperatura,Generador hardening,Agua demaciado caliente en tanque se baja temperatura de 55° a 23°,ITW2 GWK CHILLER,Temp alta,50,31/01/2021,4,EB,1 Primero,SI
17043,L3_ITW,GWK CHILLER,Alta Temperatura,Se revisa temperatura y se encuentra alta,"Revision de chiller previo a siguiente arranque y se encuentra temperatura alta, Se solicita a operador realizar su operacion de fleje de alambre y de ingreso de nuevo rollo y esperar 10min a que el agua se regule para evitar posible paro por esta condicion (linea corre sin problemas)",ITW3 GWK CHILLER,Temp alta,10,31/01/2021,4,EB,1 Primero,SI
17044,L3_ITW,HARDENING,Banco de capacitores,Se daña manguera ,Se retira conector y se instala manguera directa,ITW3 HARDENING,Conector dañado,110,01/02/2021,4,JC,3 Tercero,SI
17045,L2_CS,COILING FMB01,Eje W,Sobrecarga en Eje W,Se coloca en posición Eje W,CS2 COILING FMB01,Leds de posición,7,02/02/2021,4,JAM,1 Primero,SI
17046,L2_CS,COILING FMB01,Cortador,No responde cortador,se enfría bobina,CS2 COILING FMB01,bobina de cortador,20,02/02/2021,4,JAM,1 Primero,SI
17047,L1_PINTURA,CABINA BASE COAT,Hopper,No enciende Hopper,Se reemplaza clavija de conexión,L1_PINTURA CABINA BASE COAT,clavija,25,02/02/2021,5,JAM,1 Primero,SI
17048,L2_CS,FINE PEENER,Rodillos,Cadena no gira,Se revisa rodillo para liberar,CS2 FINE PEENER,Rodillo atascado,40,02/02/2021,5,JAM,1 Primero,SI
17049,L1_CS,SHOT PEENER,Conveyor Salida,Deslizador de shot peener dañada,se libera resorte atorado,CS1 SHOT PEENER,colisión,10,02/02/2021,5,JAM,1 Primero,SI
17050,L3_ITW,GWK CHILLER,Mangueras Tapadas,Bajo nivel de agua,Se rellena chiller,ITW3 GWK CHILLER,relleno,50,02/02/2021,5,JAM,1 Primero,SI
17051,L1_DL,SHOT PEENER,Turbina 3,Turbina 3 atascada,se libera turbina 1,DL SHOT PEENER,granalla,46,02/02/2021,5,JAM,1 Primero,SI
17052,L2_CS,FINE PEENER,Rodillos,rodillo atascado,continua revisión,CS2 FINE PEENER,mecanismo,210,02/02/2021,5,EB,2 Segundo,SI
17053,L1_DL,ALIGNMENT ROLLERS,Motor,Motor de rodillos de arrastre suena demaciado ,Se coloca nuevo freno a motor por dañarse,DL ALIGNMENT ROLLERS,Freno dañado,63,02/02/2021,5,EB,2 Segundo,SI
17054,L1_DL,DRAWING,Overhead Rollers,Cadena floja de overhead y brinca ruido muy fuerte,"Se repara candado de cadena,Se repara tornillo de sujecion y base de tensor, Se alinea cadena de 3 sprokets,Se solda base de sprocket overhead, Se cambian candado de cadena, Se tensa cadena, Se colocan guardas",DL DRAWING,Bases dañadas y perno de engrane dañado,250,03/02/2021,5,EB,3 Tercero,SI
17055,L1_DL,DRAWING,Tambor,Marca de alambre y overhead,Se pulé tambor por marcas en alambre y se da una segunda soldada a base de overhead ,DL DRAWING,Tambor dañado,50,03/02/2021,5,EB,3 Tercero,SI
17056,LT1,LOAD TEST,Pinza Transporte,Falla de pinza,"Se coloca pinza por caerse, se cambian sensores de pinza por dañarse y se referencia el home de pinza. (personal de almacen no se encontraba en zona y falla se prolonga por 30m)",LT1 LOAD TEST,Se cae pinza ,60,03/02/2021,5,EB,3 Tercero,SI
17057,L1_CS,ROBOT 5,Sensores,Falla pinzas del robot #5,Se cambia sensor de pinza dañado,CS1 ROBOT 5,Sensor dañado,18,03/02/2021,5,EB,3 Tercero,SI
17058,L1_CS,COILING FMB12,Cortador,Se sale buje de cortador,Se coloca buje de cortador,CS1 COILING FMB12,Buje ,16,03/02/2021,5,EB,3 Tercero,SI
17059,L2_CS,COILING FMB01,Motor Hidráulico,Falla de motor hidraulico,Se coloca motor nuevo,CS2 COILING FMB01,motor quemado,4,03/02/2021,5,JAM,1 Primero,SI
17060,L1_DL,SHOT PEENER,Turbina 3,Alta corriente en motor,Se corrige valvula,DL SHOT PEENER,valvula dosificadora,63,03/02/2021,5,JAM,1 Primero,SI
17061,L3_ITW,TEMPERING,Alta Temperatura,falla por alta temp gabinete,Se cierra gabinete,ITW3 TEMPERING,gabinete,33,03/02/2021,5,JAM,1 Primero,SI
17062,L1_CS,SHOT PEENER,Conveyor Salida,charola de conveyor salida,Se coloca nueva charola,CS1 SHOT PEENER,tornilleria,30,03/02/2021,5,JAM,1 Primero,SI
17063,L1_CS,SHOT PEENER,Turbina 4,no levanta corriente turbina,Se colocan nuevas bandas,CS1 SHOT PEENER,bandas,95,03/02/2021,5,JAM,1 Primero,SI
17064,L2_CS,FINE PEENER,Rodillos,rodillos de Fine peener,revisión de maquina,CS2 FINE PEENER,rodamiento,180,03/02/2021,5,JAM,1 Primero,NO
17065,L1_CS,COILING FMB12,Mandril,Se cae caja de mandril,Se coloca nuevamente la caja de mandril y se aprieta tornillo,CS1 COILING FMB12,Tornillo flojo,20,03/02/2021,5,EB,2 Segundo,NO
17066,L2_CS,COILING FMB46,PLC/Control,Se apaga hidraulico,Se reinicia maquina por marcar error en drive,CS2 COILING FMB46,Error de drive,20,03/02/2021,5,EB,2 Segundo,NO
17067,L1_CS,ROBOT 5,Colisión,Falla robot #5,Se resetea falla de colision de robot y se manda a home,CS1 ROBOT 5,Colision,13,04/02/2021,5,EB,3 Tercero,SI
17068,L3_ITW,GWK CHILLER,Alta Temperatura,Generador hardening,"Se revisa tablero de control, se corre linea a 210mm/s para bajar temperatura y se nivela temperatura",ITW3 GWK CHILLER,Alta temperatura,25,04/02/2021,5,EB,3 Tercero,SI
17069,L1_DL,DECOILER,Fosa,Cableado dañado en fosa,Se repara cableado,DL DECOILER,flejes en fosa,240,04/02/2021,5,JAM,1 Primero,NO
17070,L1_CS,SHOT PEENER,Conveyor Salida,Resbaladilla dañada,se endereza resbaladilla,CS1 SHOT PEENER,resbladilla,45,04/02/2021,5,JAM,1 Primero,SI
17071,L1_CS,COILING FMB22,Cortador,Perno de cortador caido,Se coloca buje,CS1 COILING FMB22,vibración,40,04/02/2021,5,JAM,1 Primero,SI
17072,L1_CS,COILING FMB12,Cortador,buje de cortador,Se coloca buje en su lugar,CS1 COILING FMB12,abrazadera,35,04/02/2021,5,JAM,1 Primero,SI
17073,L1_DL,DECOILER,Fosa,Cableado dañado en fosa,Se repara cableado,DL DECOILER,flejes en fosa,150,04/02/2021,5,JAM,2 Segundo,NO
17074,L1_CS,SHOT PEENER,Sin Fin Transversal,Falla Shotpeener,Se restablece guardamotor de tornillo sin fin,CS1 SHOT PEENER,guardamotor,7,05/02/2021,5,EB,3 Tercero,SI
17075,L3_ITW,HARDENING,Banco de capacitores,Generador hardening ,"Se revisan mangueras,flujometros,conectores y se encuentra uno dañado ocacionando una fuga que hacia arco electrico en el banco de capacitores. Se busca reemplazo de cople pero no se encuentra en almacen. Lo que se toman medidas para acoplar un nuevo conector y eliminar la fuga. Se sopletea banco de capacitores y se verifica que no existan fugas.",ITW3 HARDENING,Fuga en conector ,210,05/02/2021,5,EB,3 Tercero,SI
17076,L1_CS,COILING FMB12,Daño Disco Duro,Se apaga Maquina y se cicla //se pierden datos de sistema operativo,"Se realiza inspeccion de drives y de equipo por ciclarse maquina  y se reinicia,Se cargan backups de programa,Se colocan respaldos de disco duros para evaluar el estado de archivo, se determina que se encuentran archivos dañados del sistema operativo y se busca una solucion alterna para poder recuperar y hacer una transferencia.",CS1 COILING FMB12,Archivo corrupto ,255,05/02/2021,5,EB,3 Tercero,SI
17077,L2_CS,FINE PEENER,Rodillos,Fallan rodillos ,"Se cambian sprocket, cadena y tensor",CS2 FINE PEENER,Fallan rodillos,180,05/02/2021,5,JC,1 Primero,SI
17078,L2_CS,STRESS RELIEF OVEN,Quemadores Zona 1,Temperatura baja,Se instalan bandas nuevas,CS2 STRESS RELIEF OVEN,Bandas dañadas,67,05/02/2021,5,JC,2 Segundo,SI
17079,L3_ITW,DRIVE ROLLERS 3,Flecha de Rodillo,Fallan rodillos de arrastre,"Se cambia flecha, baleros y bandas.",ITW3 DRIVE ROLLERS 3,Baleros dañados,160,05/02/2021,5,JC,1 Primero,SI
17080,L1_ITW,HARDENING,Banco Capacitores,Falla hardening,Se limpia banco de capacitores.,ITW1 HARDENING,Fuga de agua en banco de capacitores,45,05/02/2021,5,JC,1 Primero,SI
17081,L3_ITW,GWK CHILLER,Daño Compresor,Falla chiller,Se daña compresor de chiller,ITW3 GWK CHILLER,Falla chiller,120,05/02/2021,5,JC,2 Segundo,SI
17082,L3_ITW,GWK CHILLER,Daño Compresor,Falla chiller,Se daña compresor de chiller,ITW3 GWK CHILLER,Falla chiller,270,05/02/2021,5,EB,2 Segundo,SI
17083,L1_CS,SHOT PEENER,Guias,Paro de linea ,SE realiza paro programado para sacar medidas de guias de shotpeen,CS1 SHOT PEENER,Paro programado,35,06/02/2021,5,EB,2 Segundo,SI
17084,L1_CS,SHOT PEENER,Dedo De Descarga,Falla dedo de salida ,SE enrosca bastago de dispositivo de salida,CS1 SHOT PEENER,Vastago flojo,9,06/02/2021,5,EB,3 Tercero,SI
17085,L1_CS,ROBOT 3,Tornillos De Gripper,Tornillos capados robot #3,Se cambia cremallera con tornillos capados y se restablece corto de sensor y se cambia,CS1 ROBOT 3,Tornillos capados,72,06/02/2021,5,EB,3 Tercero,SI
17086,L1_CS,COILING FMB12,Drives,"Se apaga hidraulico, Falla de robot #1","Se revisa condicion de cortador por apagarse hidraulico asi como reset de drives, Se verifica funcionamiento de sensores de robot por no detectar gripepr",CS1 COILING FMB12,"drives alarmados,sensores de robot",30,06/02/2021,5,EB,3 Tercero,SI
17087,L1_CS,ROBOT 3,Gripper,Falla gripper,Se cambia sensor dañado en gripper,CS1 ROBOT 3,Falla gripper,16,06/02/2021,5,JC,2 Segundo,SI
17088,L1_DL,DRAWING,Tambor,Pulir tambor,Se pule tambor. ,DL DRAWING,Pulir tambor,60,06/02/2021,5,JC,1 Primero,NO
17089,L2_CS,ROBOT 2,Gripper,Se cae gripper,Se instala gripper,CS2 ROBOT 2,Tornillos dañados,12,06/02/2021,5,JC,1 Primero,SI
17090,L3_ITW,GWK CHILLER,Daño Compresor,Se daña compresor de chiller,Se inhabilita linea por chiller inoperante,ITW3 GWK CHILLER,Compresor dañado,450,06/02/2021,5,EB,3 Tercero,SI
17091,L3_ITW,GWK CHILLER,Daño Compresor,Se daña chiller,Se daña compresor de chiller,ITW3 GWK CHILLER,Compresor dañado,510,06/02/2021,5,JC,1 Primero,SI
17092,L3_ITW,GWK CHILLER,Daño Compresor,Falla chiller,Se daña compresor de chiller,ITW3 GWK CHILLER,Falla chiller,210,06/02/2021,5,JC,2 Segundo,SI
17093,L3_ITW,GWK CHILLER,Daño Compresor,Compresor dañado,Se conecta chiller de renta,ITW3 GWK CHILLER,compresor,270,06/02/2021,5,JAM,2 Segundo,SI
17094,L2_CS,COILING FMB46,Cortador,Falla de Cortador,Se limpia encoder temposonic. ,CS2 COILING FMB46,encoder,60,07/02/2021,5,JAM,3 Tercero,SI
17095,L1_CS,SHOT PEENER,Sin Fin Transversal,Sin fin transversal no gira,se restablece sin fin,CS1 SHOT PEENER,conexión mecaniva,25,07/02/2021,5,JAM,3 Tercero,SI
17096,L1_CS,COILING FMB22,PLC/Control,PC no arranca,Se restablece equipo,CS1 COILING FMB22,corrupción datos,20,07/02/2021,5,JAM,3 Tercero,SI
17097,L3_ITW,GWK CHILLER,Daño Compresor,falla de compresor,habilitación del chiller de renta,ITW3 GWK CHILLER,compresor,390,07/02/2021,5,JAM,3 Tercero,SI
17098,L2_CS,COILING FMB46,Rodillos Alimentadores,Falla rodillos alimetadores,Se revisa y se encuentra rodillo desalineado por tornillo capado. Solo estaba sujeto por un tornillo. Todos los rodillos se encuentran sostenidos por un tornillo.,CS2 COILING FMB46,Tornillo capado en rodillo N2,60,07/02/2021,5,JC,1 Primero,NO
17099,L2_ITW,DISC SAW,Cortadora,No funsiona cortadora,Se limpia y alinea sensor de disco,ITW2 DISC SAW,Sensor de disco desalineado,5,07/02/2021,5,JC,1 Primero,SI
17100,L1_DL,GRINDING,Grinding,No se pueden colocar lijas,Se da soporte para la colocacion de lijas ,DL GRINDING,Mala colocacion de lijas,5,07/02/2021,5,JC,1 Primero,NO
17101,L1_DL,DRAWING,Tambor,vueltas se brincan,Fabricación de la estructura de lijado y pruebas de velocidad,DL DRAWING,tambor irregular,210,07/02/2021,5,JAM,2 Segundo,SI
17102,L2_ITW,GWK CHILLER,Chiller,Guardamotor disparado en chiller de renta,Se restablecen chillers,ITW2 GWK CHILLER,flujo de agua,60,08/02/2021,5,JAM,3 Tercero,SI
17103,L3_ITW,GWK CHILLER,Cedazo,Alta temperatura Trafo,Se limpia cedazo,ITW3 GWK CHILLER,cedazo sucio,120,08/02/2021,5,JAM,2 Segundo,SI
17104,L3_ITW,GWK CHILLER,Cedazo,interrupción de linea por riesgo de temp,Se limpia cedazo 2 ocasiones,ITW3 GWK CHILLER,cedazo sucio,80,09/02/2021,5,JAM,3 Tercero,SI
17105,L1_DL,DRAWING,Tambor,Tambor con raya,Se lije tambor y se alinean rodillos,DL DRAWING,superficie tambor,60,09/02/2021,6,JAM,3 Tercero,SI
17106,L2_ITW,HARDENING,E-Stop,Hardening External Control,Se restablece Red AS-I,ITW2 HARDENING,E-Stop,15,09/02/2021,6,JAM,3 Tercero,SI
17107,L2_CS,FINE PEENER,Rodillos,Ajuste de cadena de rodillos de finepeen,Se recorta cadena y se da tension,CS2 FINE PEENER,cadena floja,41,09/02/2021,6,EB,1 Primero,SI
17108,L1_CS,SHOT PEENER,Resbaladilla,Resbaladilla desajustada,Ajuste de resbaladilla de salidad de shotpeen y ajuste de conveyor,CS1 SHOT PEENER,resbladilla,30,09/02/2021,6,EB,1 Primero,Si
17109,L1_CS,FINE PEENER,Dedo de carga,Se atora dedo de carga,Se ajusta dedo de carga ,CS1 FINE PEENER,Se afloja dedo,11,09/02/2021,6,EB,1 Primero,SI
17110,L2_CS,COLDSET,Localizadores,no avanza conveyor,ajuste de parametros,CS2 COLDSET,localizadores,25,09/02/2021,6,JAM,2 Segundo,SI
17111,L1_CS,COILING FMB12,Eje Y,Forma superior varia,se coloca banda,CS1 COILING FMB12,banda,15,10/02/2021,6,JAM,3 Tercero,SI
17112,L1_CS,FINE PEENER,Turbina 4,Turbina dañada,Se realiza cambio de bandas,CS1 FINE PEENER,Bandas dañadas,69,10/02/2021,6,JC,3 Segundo,SI
17113,L2_ITW,HARDENING,Hardening,Limpieza de filtros,Se realiza limpieza de filtros,ITW2 HARDENING,Limpieza de filtros,26,11/02/2021,6,JC,3 Tercero,SI
17114,L1_DL,DECOILER,Decoiler,Ajuste de sensor,Se realiza ajuste de sensor,DL DECOILER,Sensor desajustado,37,11/02/2021,6,JC,3 Segundo,SI
17115,L1_ITW,COOLING TOWER GWK,Tanque,Limpieza de tanque,Se realiza limpieza de tanque. Proveedor entrega el tanque pero en revision se encuentra tanque de bombas muy contaminado. Se pide a provedor termina trabajo de limpieza a lo que estima 3 hrs mas. Se habia pedido pipa de agua para rellenar mas rapidamente tanques pero ante tiempo estimado de provedor se decide regresar pipa y solicitarla de nuevo a las 11 pm. Provedor no realiza correcta limpieza de tanque N2. Se entregan tanques a las 9 pm y se termina de llenar tanque para el arranque de lineas a las 1am.,ITW1 COOLING TOWER GWK,Limpieza de tanque,360,11/02/2021,6,JC,3 Tercero,SI
17116,L2_ITW,COOLING TOWER GWK,Tanque,Limpieza de tanque,Se realiza limpieza de tanque. Proveedor entrega el tanque pero en revision se encuentra tanque de bombas muy contaminado. Se pide a provedor termina trabajo de limpieza a lo que estima 3 hrs mas. Se habia pedido pipa de agua para rellenar mas rapidamente tanques pero ante tiempo estimado de provedor se decide regresar pipa y solicitarla de nuevo a las 11 pm. Provedor no realiza correcta limpieza de tanque N2. Se entregan tanques a las 9 pm y se termina de llenar tanque para el arranque de lineas a las 1am.,ITW2 COOLING TOWER GWK,Limpieza de tanque,361,11/02/2021,6,JC,3 Tercero,SI
17117,L3_ITW,COOLING TOWER GWK,Tanque,Limpieza de tanque,Se realiza limpieza de tanque. Proveedor entrega el tanque pero en revision se encuentra tanque de bombas muy contaminado. Se pide a provedor termina trabajo de limpieza a lo que estima 3 hrs mas. Se habia pedido pipa de agua para rellenar mas rapidamente tanques pero ante tiempo estimado de provedor se decide regresar pipa y solicitarla de nuevo a las 11 pm. Provedor no realiza correcta limpieza de tanque N2. Se entregan tanques a las 9 pm y se termina de llenar tanque para el arranque de lineas a las 1am.,ITW3 COOLING TOWER GWK,Limpieza de tanque,362,11/02/2021,6,JC,3 Tercero,SI
17118,FACILITIES,SUMINISTRO ELECTRICIDAD,Apagon,Apagon en planta,Se restablece linea y se pide un tiempo para realiza cambio de intercambiador,FAC SUMINISTRO ELECTRICIDAD,Bajo voltaje,34,11/02/2021,6,EB,1 Primero,SI
17119,FACILITIES,SUMINISTRO ELECTRICIDAD,Apagon,Se va la luz,Se restablece lineas de ITW,FAC SUMINISTRO ELECTRICIDAD,Apagon ,70,11/02/2021,6,EB,1 Primero,NO
17120,FACILITIES,SUMINISTRO ELECTRICIDAD,Apagon,Se va la luz,Se habilita la linea por agagon en planta,FAC SUMINISTRO ELECTRICIDAD,Apagon,43,11/02/2021,6,EB,1 Primero,NO
17121,FACILITIES,SUMINISTRO ELECTRICIDAD,Apagon,Se va la luz,Se habilita linea por apagon en planta,FAC SUMINISTRO ELECTRICIDAD,Bajon de voltaje,30,11/02/2021,6,EB,1 Primero,NO
17122,L1_DL,DRAWING,Dado,Bajo flujo de agua,Se paran lineas por apagon en planta y cambio de intercambiador,DL DRAWING,Apagon/cambio de intecambiador,68,11/02/2021,6,EB,1 Primero,SI
17123,L3_ITW,DRIVE ROLLERS 1,Flecha de Rodillo,Low air pressure,"Se checa en compresores presion, se purgan",ITW3 DRIVE ROLLERS 1,Baja presion de aire,30,11/02/2021,6,EB,1 Primero,SI
17124,L1_CS,FINE PEENER,PLC/Control,Falla fine peener,Se restablece paro de emergencia y se ajusta conveyor,CS1 FINE PEENER,Paro de emergencia,30,11/02/2021,6,EB,2 Segundo,SI
17125,L1_ITW,HARDENING,Bobinas,Falla generador hardening,"Se realiza mantenimiento y limpieza a bobinas y torres guias, se revisa condicion de gavinete de hardeninig, Se realiza cambio de aislamientos de torres guia y vidrios de bobinas. Se revisa banco de capacitores y de habilita nuevo capacitor",ITW1 HARDENING,Bobinas en Corto ,276,11/02/2021,6,EB,1 Primero,SI
17126,FACILITIES,SUMINISTRO ELECTRICIDAD,Apagon,"Apagon de luz,","Se restablecen fallos en contrasoporte eje x en hotset y coldset,Temperatura de horno, Conveyors desfasados, Base de elevadores, Robot fuera de posicion, Ejes de deformacion ",FAC SUMINISTRO ELECTRICIDAD,bajon de voltaje,300,11/02/2021,6,EB,1 Primero,NO
17127,L1_ITW,HARDENING,Aislamiento,Falla generador hardening,Se repara cortcircuito en generador hardening,ITW1 HARDENING,Falla generador hardening,330,12/02/2021,6,JC,3 Tercero,SI
17128,L3_ITW,PLC/CONTROL,AS-i,Falla red ASi,Se restablece modulo ASi,ITW3 PLC/CONTROL,Modulo ASi alarmado,18,12/02/2021,6,JC,3 Tercero,SI
17129,L2_CS,INLET,Conveyor,Leva fuera de posicion,Se ajusta posicion de conveyor en varias ocaciones por perder posicion. Se ajusta parametros de acelercion y desaceleracion,CS2 INLET,Conveyor fuera de posicion,43,12/02/2021,6,JC,3 Tercero,SI
17130,L1_DL,DECOILER,Sensor,Decoiler fuera de posicion,"Se desatora alambre por safarse tapa donde se fija punta de alambre, Se realiza reparacion de cableado dañado, Se inspecionan posibles daños externos y se fija tapa de decoiler",DL DECOILER,Tapa de decoiler,58,12/02/2021,6,EB,1 Primero,SI
17131,L1_CS,STRESS RELIEF OVEN,Drives,Falla horno tratamiento,"Se resetea falla de drive y se encuentra cable de clema flojo, Se ajustan cortinas de salida de conveyor",CS1 STRESS RELIEF OVEN,Clema con cable flojo,28,12/02/2021,6,EB,1 Primero,SI
17132,L1_DL,DECOILER,Decoiler,Falla decoiler ,Se cambia drive y motor.,DL DECOILER,Motor dañado ,420,12/02/2021,6,JC,2 Segundo,SI
17133,L3_ITW,HARDENING,Hardening,Falla generador Hardening,Se sopletea mangueras de sistema de refrigeracion. Se limpia filtros,ITW3 HARDENING,Mangueras de sistema de refreigereacion tapadas,60,13/02/2021,6,JC,2 Segundo,SI
17134,L1_CS,ROBOT 3,Gripper,Falla gripper,Se ajustan sensores de gripper,CS1 ROBOT 3,Sensores fuera de posicion,8,13/02/2021,6,JC,3 Tercero,SI
17135,L1_CS,COILING FMB12,Cortador,bobina no abre,Se coloca nueva bobina,CS1 COILING FMB12,temperatura,20,13/02/2021,6,JAM,1 Primero,SI
17136,L2_CS,SHOT PEENER,Fuga Granalla,revisión de fuga de granalla,revisión,CS2 SHOT PEENER,ninguna,50,13/02/2021,6,JAM,1 Primero,SI
17137,L3_ITW,PLC/CONTROL,AS-i,Paro de emergencia,Se rastrea paro de emergencia activo. ,ITW3 PLC/CONTROL,Paro de emergencia,60,14/02/2021,6,JC,3 Tercero,SI
